;year;language;geonames_name;geonames_country;geonames_id;geonames_lat;geonames_lng;weight;country_codes;germany;map_year;region_country_name;pozn.
12062;1999;chi;Changchun;China;2038180;43.88;125.32278;1.0;CHN;;1994;China;
17281;1999;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1994;Finland;
21340;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
24906;1999;ita;Milan;Italy;3173435;45.46427;9.18951;0.5;ITA;;1994;Italy;
6150;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
8093;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
21339;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
12763;1999;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1994;Greece;
12759;1999;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1994;Greece;
21338;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
12754;1999;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1994;Greece;
3104;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
20467;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
21337;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
24270;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.3333333333333333;USA;;1994;United States;
5390;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
2265;1999;slo;Brno;Czechia;3078610;49.19522;16.60796;1.0;CZE;;1994;Czech Republic;
12908;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
11941;1999;eng;Nassau;Bahamas;3571824;25.05823;-77.34306;1.0;BHS;;1994;Bahamas;
5400;1999;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1994;Japan;
12524;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
18515;1999;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1994;United States;
18514;1999;eng;Montreal;Canada;6077243;45.50884;-73.58781;1.0;CAN;;1994;Canada;
10453;1999;srp;Novi Sad;Serbia;3194360;45.25167;19.83694;1.0;SRB;;1994;Serbia;
15639;1999;spa;Mexico City;Mexico;3530597;19.42847;-99.12766;1.0;MEX;;1994;Mexico;
13260;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
5409;1999;lit;Vilnius;Lithuania;593116;54.68916;25.2798;1.0;LTU;;1994;Lithuania;
10362;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;;1994;West Germany;
10344;1999;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1994;Denmark;
1044;1999;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;1.0;CHE;;1994;Switzerland ger;
9839;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
1332;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
24268;1999;eng;Budapest;Hungary;3054643;47.49835;19.04045;0.3333333333333333;HUN;;1994;Hungary;
5827;1999;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1994;Norway;
10649;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
8108;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
13400;1999;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1994;Russia;
27546;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
25548;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
1745;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
9736;1999;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1994;Norway;
25547;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
26742;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;0.5;TWN;;1994;Taiwan;
4639;1999;ger;Heidelberg;Germany;2907911;49.40768;8.69079;1.0;DEU;;1994;West Germany;
21873;1999;spa;Ciudad Camilo Cienfuegos;Cuba;3746181;23.16076;-82.32798;0.5;CUB;;1994;Cuba;
21874;1999;spa;Havana;Cuba;3553478;23.13302;-82.38304;0.5;CUB;;1994;Cuba;
24269;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;0.3333333333333333;CZE;;1994;Czech Republic;
21879;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;;1994;West Germany;
21880;1999;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1994;Switzerland ger;
21349;1999;ger;Trogen;Switzerland;2658307;47.40782;9.46498;0.5;CHE;;1994;Switzerland ger;
18649;1999;por;Rio de Janeiro;Brazil;3451190;-22.90642;-43.18223;1.0;BRA;;1994;Brazil;
18652;1999;por;Rio de Janeiro;Brazil;3451190;-22.90642;-43.18223;1.0;BRA;;1994;Brazil;
21348;1999;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1994;Switzerland ger;
24907;1999;ita;Rome;Italy;3169070;41.89193;12.51133;0.5;ITA;;1994;Italy;
27617;1999;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1994;West Germany;
9774;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
19021;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
6619;1999;ger;ČeskÊ Budějovice;Czechia;3077916;48.97447;14.47434;1.0;CZE;;1994;Czech Republic;
20157;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
11944;1999;ger;Aarau;Switzerland;2661881;47.39254;8.04422;1.0;CHE;;1994;Switzerland ger;
26379;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
27471;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
26919;1999;ger;Dßsseldorf;Germany;2934246;51.22172;6.77616;0.25;DEU;;1994;West Germany;
10378;1999;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1994;Israel;
19883;1999;ger;Bonn;Germany;2946447;50.73438;7.09549;1.0;DEU;;1994;West Germany;
19657;1999;ger;Bad Aibling;Germany;6558227;47.86103;12.0107;1.0;DEU;;1994;West Germany;
12092;1999;chi;Changchun;China;2038180;43.88;125.32278;1.0;CHN;;1994;China;
7570;1999;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
484;1999;fre;La Tour-d'Aigues;France;3006213;43.72531;5.54796;0.5;FRA;;1994;France;
7582;1999;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
4047;1999;fre;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
11382;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
4116;1999;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
5740;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
11009;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
483;1999;fre;Avignon;France;3035681;43.94834;4.80892;0.5;FRA;;1994;France;
22272;1999;chi;Lanzhou;China;1804430;36.05701;103.83987;0.5;CHN;;1994;China;
1234;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
16321;1999;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1994;West Germany;
22815;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;;1994;West Germany;
22814;1999;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1994;Switzerland ger;
13001;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
19751;1999;ger;Frenťtåt pod Radhoťtěm;Czechia;3076132;49.54835;18.21078;1.0;CZE;;1994;Czech Republic;
26764;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.3333333333333333;GBR;;1994;United Kingdom;
22809;1999;fre;La Tour-d'Aigues;France;3006213;43.72531;5.54796;1.0;FRA;;1994;France;
12167;1999;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1994;Denmark;
5735;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1994;Hungary;
5734;1999;hun;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1994;Czech Republic;
16797;1999;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
2536;1999;ger;Štíty;Czechia;3065118;49.96122;16.76576;1.0;CZE;;1994;Czech Republic;
6296;1999;chi;Nanjing;China;1799962;32.06167;118.77778;1.0;CHN;;1994;China;
22271;1999;chi;Changchun;China;2038180;43.88;125.32278;0.5;CHN;;1994;China;
1508;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1994;Hungary;
26968;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
15188;1999;lit;Vilnius;Lithuania;593116;54.68916;25.2798;1.0;LTU;;1994;Lithuania;
26320;1999;pol;Jelenia Góra;Poland;3097257;50.89973;15.72899;0.5;POL;;1994;Poland;
26319;1999;pol;Příchovice;Czechia;3067526;49.56203;13.33935;0.5;CZE;;1994;Czech Republic;
4029;1999;bel;Brest;Belarus;629634;52.09755;23.68775;0.5;BLR;;1994;Byelarus;
24728;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1994;United Kingdom;
5580;1999;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1994;Finland;
26471;1999;eng;Washington;United States;4140963;38.89511;-77.03637;1.0;USA;;1994;United States;
24727;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1994;United States;
855;1999;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
24553;1999;pol;Madrid;Spain;3117735;40.4165;-3.70256;0.5;ESP;;1994;Spain;
26965;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
4030;1999;bel;Polatsk;Belarus;623317;55.4879;28.7856;0.5;BLR;;1994;Byelarus;
7510;1999;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
3333;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;;1994;West Germany;
8433;1999;vie;Hanoi;Vietnam;1581130;21.0245;105.84117;1.0;VNM;;1994;Vietnam;
1142;1999;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
12965;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
18089;1999;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1994;Slovakia;
13483;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
7541;1999;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1994;Russia;
13064;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
22263;1999;alb;Tirana;Albania;3183875;41.3275;19.81889;1.0;ALB;;1994;Albania;
21196;1999;eng;Ostrava;Czechia;3068799;49.83465;18.28204;1.0;CZE;;1994;Czech Republic;
24554;1999;pol;Wroclaw;Poland;3081368;51.1;17.03333;0.5;POL;;1994;Poland;
5576;1999;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1994;Finland;
15096;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
13678;1999;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1994;Sweden;
16659;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
24669;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.25;USA;;1994;United States;
13747;1999;tur;Istanbul;Turkey;745044;41.01384;28.94966;1.0;TUR;;1994;Turkey;
7695;1999;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1994;Sweden;
13131;1999;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
13140;1999;lav;Riga;Latvia;456172;56.946;24.10589;1.0;LVA;;1994;Latvia;
16669;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
11034;1999;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1994;Slovakia;
24668;1999;eng;Thorndike;United States;4980683;44.57813;-69.27588;0.25;USA;;1994;United States;
24803;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.5;DEU;;1994;West Germany;
26249;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
24804;1999;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1994;Austria;
293;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
5691;1999;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1994;East Germany;
8384;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
16255;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
16256;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
24667;1999;eng;Bath;United Kingdom;2656173;51.3751;-2.36172;0.25;GBR;;1994;United Kingdom;
16677;1999;fre;Meuzac;France;2994099;45.5531;1.44023;1.0;FRA;;1994;France;
957;1999;dut;Baarn;Netherlands;2759544;52.21167;V.75;1.0;NLD;;1994;Netherlands;
1180;1999;fre;Strasbourg;France;2973783;48.58392;7.74553;1.0;FRA;;1994;France;
1181;1999;fre;Strasbourg;France;2973783;48.58392;7.74553;1.0;FRA;;1994;France;
15263;1999;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
1187;1999;spa;Valladolid;Spain;3106672;41.65518;-4.72372;1.0;ESP;;1994;Spain;
11403;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
15295;1999;slo;Banskå Bystrica;Slovakia;3061186;48.73946;19.15349;1.0;SVK;;1994;Slovakia;
22367;1999;spa;Mexico City;Mexico;3530597;19.42847;-99.12766;0.5;MEX;;1994;Mexico;
8722;1999;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
10042;1999;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;;1994;West Germany;
8402;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
5727;1999;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1994;Hungary;
5726;1999;hun;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1994;Czech Republic;
6312;1999;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1994;Denmark;
24629;1999;dut;The Hague;Netherlands;2747373;52.07667;4.29861;0.5;NLD;;1994;Netherlands;
4097;1999;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
12606;1999;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;;1994;West Germany;
13692;1999;tur;Istanbul;Turkey;745044;41.01384;28.94966;1.0;TUR;;1994;Turkey;
13303;1999;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1994;Poland;
24630;1999;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;0.5;NLD;;1994;Netherlands;
22366;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;0.5;ESP;;1994;Spain;
21119;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
11405;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
4220;1999;ukr;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1994;Ukraine;
5824;1999;nor;Melhus;Norway;3146125;63.28555;10.27806;1.0;NOR;;1994;Norway;
11080;1999;chi;Nanjing;China;1799962;32.06167;118.77778;1.0;CHN;;1994;China;
18340;1999;ger;Passau;Germany;2855328;48.5665;13.43122;1.0;DEU;;1994;West Germany;
22723;1999;eng;Budapest;Hungary;3054643;47.49835;19.04045;0.3333333333333333;HUN;;1994;Hungary;
22724;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.3333333333333333;USA;;1994;United States;
22725;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.3333333333333333;GBR;;1994;United Kingdom;
4221;1999;ukr;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1994;Ukraine;
24670;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.25;GBR;;1994;United Kingdom;
26763;1999;eng;New York;United States;5128581;40.71427;-74.00597;0.3333333333333333;USA;;1994;United States;
12153;1999;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1994;Denmark;
26765;1999;eng;Boston;United States;4930956;42.35843;-71.05977;0.3333333333333333;USA;;1994;United States;
4124;1999;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1994;Poland;
4181;1999;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
13116;1999;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
18410;1999;ger;Linz;Austria;2772400;48.30639;14.28611;1.0;AUT;;1994;Austria;
20859;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
16147;1999;lit;Vilnius;Lithuania;593116;54.68916;25.2798;1.0;LTU;;1994;Lithuania;
13096;1999;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
13591;1999;spa;Mexico City;Mexico;3530597;19.42847;-99.12766;1.0;MEX;;1994;Mexico;
26995;1999;por;São Paulo;Brazil;3448439;-23.5475;-46.63611;0.3333333333333333;BRA;;1994;Brazil;
26996;1999;por;Rio de Janeiro;Brazil;3451190;-22.90642;-43.18223;0.3333333333333333;BRA;;1994;Brazil;
19403;1999;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1994;West Germany;
16948;1999;ger;Basel;Switzerland;2661604;47.55839;7.57327;0.3333333333333333;CHE;;1994;Switzerland ger;
16947;1999;ger;Vienna;Austria;2761369;48.20849;16.37208;0.3333333333333333;AUT;;1994;Austria;
16946;1999;ger;Freiburg im Breisgau;Germany;2925177;47.9959;7.85222;0.3333333333333333;DEU;;1994;West Germany;
16945;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
19198;1999;pol;Český Těťín;Czechia;3077882;49.74613;18.62613;1.0;CZE;;1994;Czech Republic;
24843;1999;ger;Rheda-Wiedenbrßck;Germany;2847690;51.84967;8.30017;0.25;DEU;;1994;West Germany;
19399;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
26997;1999;por;Lisbon;Portugal;2267057;38.71667;-9.13333;0.3333333333333333;PRT;;1994;Portugal;
11658;1999;yid;Amherst;United States;5107129;42.97839;-78.79976;1.0;USA;;1994;United States;
10740;1999;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1994;East Germany;
4175;1999;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1994;Slovenia;
10399;1999;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1994;Italy;
26920;1999;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.25;DEU;;1994;East Germany;
7858;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
8773;1999;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
13571;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
3994;1999;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1994;Slovakia;
19474;1999;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1994;Israel;
10041;1999;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1994;Austria;
7423;1999;per;Tehran;Iran;112931;35.69439;51.42151;1.0;IRN;;1994;Iran;
16144;1999;kor;Seoul;South Korea;1835848;37.566;126.9784;1.0;KOR;;1994;Korea, Republic of;
5541;1999;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
26331;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
24846;1999;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.25;DEU;;1994;West Germany;
6355;1999;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1994;United Kingdom;
24845;1999;ger;Vienna;Austria;2761369;48.20849;16.37208;0.25;AUT;;1994;Austria;
26139;1999;ita;Colognola ai Colli;Italy;6534655;45.43369;11.18429;1.0;ITA;;1994;Italy;
239;1999;ger;Weitra;Austria;2761538;48.7;14.88333;1.0;AUT;;1994;Austria;
10389;1999;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1994;Croatia;
24844;1999;ger;Gßtersloh;Germany;2913366;51.90693;8.37853;0.25;DEU;;1994;West Germany;
1539;1999;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1994;Bulgaria;
26326;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
16280;1999;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1994;East Germany;
13609;1999;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1994;Spain;
16939;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
26324;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
16941;1999;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1994;France;
5796;1999;ita;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1994;Czech Republic;
11913;1999;slo;Chomutov;Czechia;3077685;50.46048;13.41779;1.0;CZE;;1994;Czech Republic;
26151;1999;chi;Taipei;Taiwan;1668341;25.04776;121.53185;1.0;TWN;;1994;Taiwan;
13079;1999;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1994;Italy;
22541;1999;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1994;Greece;
24671;2000;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;2000;United States;
13345;2000;por;Lisbon;Portugal;2267057;38.71667;-9.13333;1.0;PRT;;2000;Portugal;
17843;2000;eng;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;2000;Israel;
27456;2000;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.25;GBR;;2000;United Kingdom;
9216;2000;dut;Haarlem;Netherlands;2755003;52.38084;4.63683;1.0;NLD;;2000;Netherlands;
21594;2000;ger;Furth im Wald;Germany;2923529;49.30955;12.84156;0.5;DEU;;2000;West Germany;
27455;2000;eng;Saint Leonard;United States;4368120;38.47429;-76.50634;0.25;USA;;2000;United States;
5942;2000;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;2000;Slovenia;
12855;2000;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;2000;Hungary;
24729;2000;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;2000;United Kingdom;
12389;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
21456;2000;ger;Weimar;Germany;2812482;50.9803;11.32903;0.5;DEU;;2000;East Germany;
12570;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
11585;2000;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;2000;Spain;
12760;2000;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;2000;Greece;
13576;2000;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;2000;Spain;
18178;2000;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;2000;Slovakia;
7005;2000;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;2000;Czech Republic;
981;2000;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;2000;United States;
24672;2000;eng;Madrid;Spain;3117735;40.4165;-3.70256;0.5;ESP;;2000;Spain;
6953;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
1013;2000;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;2000;United States;
27220;2000;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;2000;Czech Republic;
2948;2000;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;2000;Czech Republic;
25060;2000;eng;Furth im Wald;Germany;2923529;49.30955;12.84156;0.5;DEU;;2000;West Germany;
18732;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
9258;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
13702;2000;tur;Istanbul;Turkey;745044;41.01384;28.94966;1.0;TUR;;2000;Turkey;
1809;2000;spa;Mexico City;Mexico;3530597;19.42847;-99.12766;1.0;MEX;;2000;Mexico;
19466;2000;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;2000;Israel;
18261;2000;ita;Casale Monferrato;Italy;3180208;45.13338;VIII.25;1.0;ITA;;2000;Italy;
13704;2000;tur;Istanbul;Turkey;745044;41.01384;28.94966;1.0;TUR;;2000;Turkey;
12497;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
21593;2000;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;2000;Czech Republic;
5057;2000;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;2000;Czech Republic;
6132;2000;eng;Uherský Brod;Czechia;3063736;49.02513;17.64715;1.0;CZE;;2000;Czech Republic;
12398;2000;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;2000;France;
14641;2000;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;2000;Greece;
